relpath,split_dir,stem,parse_route,family,date,time
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240220134015_jpg.rf.87de8341517a72ee36d430cbcfd6e616.jpg,valid,IMG20240220134015,roboflow,ts_compact,20240220,134015
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240220134046_jpg.rf.a0d40be8b297a7467890bcc79c3f3bfc.jpg,valid,IMG20240220134046,roboflow,ts_compact,20240220,134046
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240220134527_jpg.rf.1ba37b0ef963124381854ec73f35c338.jpg,valid,IMG20240220134527,roboflow,ts_compact,20240220,134527
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240220134657_jpg.rf.69e7c0320518c7a05eaeb48f96807e24.jpg,valid,IMG20240220134657,roboflow,ts_compact,20240220,134657
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240220134725_jpg.rf.d25967feb0c67ccfba3e77552ba6893f.jpg,valid,IMG20240220134725,roboflow,ts_compact,20240220,134725
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240220134815_jpg.rf.b210549a03e211ae90f5a53c959a5731.jpg,valid,IMG20240220134815,roboflow,ts_compact,20240220,134815
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240220134852_jpg.rf.bdbbfab3027ef788fd98f480f8dcb237.jpg,valid,IMG20240220134852,roboflow,ts_compact,20240220,134852
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240220134936_jpg.rf.8c16ef62c4a8f2c554bb83bf1c4bd957.jpg,valid,IMG20240220134936,roboflow,ts_compact,20240220,134936
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240220135251_jpg.rf.bda498d4781e65761ec78268f6b7f581.jpg,valid,IMG20240220135251,roboflow,ts_compact,20240220,135251
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240220135414_jpg.rf.6c8b90126606453a9a6f5fc5b73b7c73.jpg,valid,IMG20240220135414,roboflow,ts_compact,20240220,135414
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240220135905_jpg.rf.4a16bad4411dba9d03e676335db676aa.jpg,valid,IMG20240220135905,roboflow,ts_compact,20240220,135905
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240220135910_jpg.rf.5cfe6673956e6e4339c7cd5508d392e6.jpg,valid,IMG20240220135910,roboflow,ts_compact,20240220,135910
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240220135926_jpg.rf.0a5ac3158a88fd9e065a4cba3478e8c1.jpg,valid,IMG20240220135926,roboflow,ts_compact,20240220,135926
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240228122902_jpg.rf.6a5a1c6c89a62050c1b0f3fb1abf2240.jpg,valid,IMG20240228122902,roboflow,ts_compact,20240228,122902
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240228123115_jpg.rf.855519573d8a035cd60df9201ca162a3.jpg,valid,IMG20240228123115,roboflow,ts_compact,20240228,123115
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240228123322_jpg.rf.6afa51222620af57e7bd74eaa6ee65ce.jpg,valid,IMG20240228123322,roboflow,ts_compact,20240228,123322
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240228123816_jpg.rf.42f4da9358537a60a77038aaee0fac04.jpg,valid,IMG20240228123816,roboflow,ts_compact,20240228,123816
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240228124555_jpg.rf.4febd82db706fa88d852f29130296f1e.jpg,valid,IMG20240228124555,roboflow,ts_compact,20240228,124555
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240228124606_jpg.rf.0082809c0f5c288fbd8f9d7ed80ff7dc.jpg,valid,IMG20240228124606,roboflow,ts_compact,20240228,124606
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240228124759_jpg.rf.2e701aaeb345283cc807b3c3ca5e9ac3.jpg,valid,IMG20240228124759,roboflow,ts_compact,20240228,124759
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240228124816_jpg.rf.fd934e068f265ebe09f76c08a5a23918.jpg,valid,IMG20240228124816,roboflow,ts_compact,20240228,124816
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240228125011_jpg.rf.e7389797f8afb3cfd5cc0b76e05c901a.jpg,valid,IMG20240228125011,roboflow,ts_compact,20240228,125011
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240228125354_jpg.rf.7d85094c626d9067d268770b48e86e2c.jpg,valid,IMG20240228125354,roboflow,ts_compact,20240228,125354
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240228130337_jpg.rf.b663e00fa660e5140b5b31e1f78449d0.jpg,valid,IMG20240228130337,roboflow,ts_compact,20240228,130337
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240228130509_jpg.rf.00761d71fc3b66cc472f1ab337aaf41c.jpg,valid,IMG20240228130509,roboflow,ts_compact,20240228,130509
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240228130635_jpg.rf.8da917b92d92e4e1c85fcdb0fa15eb8f.jpg,valid,IMG20240228130635,roboflow,ts_compact,20240228,130635
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240228130639_jpg.rf.b8ad7fcdd6045cdf70467679a1a80ee4.jpg,valid,IMG20240228130639,roboflow,ts_compact,20240228,130639
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240228130943_jpg.rf.dfbbfcec6399acf20a1857da15000797.jpg,valid,IMG20240228130943,roboflow,ts_compact,20240228,130943
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240228131252_jpg.rf.029963bfbe57c55c252a2b997f98852d.jpg,valid,IMG20240228131252,roboflow,ts_compact,20240228,131252
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240228131521_jpg.rf.d676fe5c4a6837bb57781f45d225d4a8.jpg,valid,IMG20240228131521,roboflow,ts_compact,20240228,131521
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240228131534_jpg.rf.ecb315c8b9b9ba59e72c3bdb4b564c75.jpg,valid,IMG20240228131534,roboflow,ts_compact,20240228,131534
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240228131717_jpg.rf.b9a59e63a0455c755d44df419655b008.jpg,valid,IMG20240228131717,roboflow,ts_compact,20240228,131717
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240228131739_01_jpg.rf.24506a1297e96c389e59e9fcdc4e8e7a.jpg,valid,IMG20240228131739_01,roboflow,ts_compact_sub,20240228,131739
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240228132001_01_jpg.rf.8825f670c4d0db0754e1765b38fa06fb.jpg,valid,IMG20240228132001_01,roboflow,ts_compact_sub,20240228,132001
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240228132605_01_jpg.rf.b9a0f7958c47b1d3f9d5e4579e4700d6.jpg,valid,IMG20240228132605_01,roboflow,ts_compact_sub,20240228,132605
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240228132621_jpg.rf.129b54ed2273549f2dfe775277c9016e.jpg,valid,IMG20240228132621,roboflow,ts_compact,20240228,132621
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240228132906_jpg.rf.351b6b1faf16ad46e086d4d265cb8190.jpg,valid,IMG20240228132906,roboflow,ts_compact,20240228,132906
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240228133018_jpg.rf.db47171dd25ac460d015f15ce027cbd3.jpg,valid,IMG20240228133018,roboflow,ts_compact,20240228,133018
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240228133207_jpg.rf.9904ad9250aeda50001b8baacf520d78.jpg,valid,IMG20240228133207,roboflow,ts_compact,20240228,133207
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240228133855_jpg.rf.cc804e50f285c8f4c65e6de71c7e3f38.jpg,valid,IMG20240228133855,roboflow,ts_compact,20240228,133855
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240228134128_jpg.rf.12791f10bba3739d900a8a30a742636e.jpg,valid,IMG20240228134128,roboflow,ts_compact,20240228,134128
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240228135156_jpg.rf.7eb3989b8842a768ac20fd128fdf21bb.jpg,valid,IMG20240228135156,roboflow,ts_compact,20240228,135156
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240228135342_jpg.rf.8f50ce9beba251c9927715f025dd1278.jpg,valid,IMG20240228135342,roboflow,ts_compact,20240228,135342
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240228142129_jpg.rf.451b6d5f7b8ba847b9c6feb916bd960c.jpg,valid,IMG20240228142129,roboflow,ts_compact,20240228,142129
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240228142237_jpg.rf.c5f84e4a56f91bb1ee566764f4b8a464.jpg,valid,IMG20240228142237,roboflow,ts_compact,20240228,142237
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240228142340_jpg.rf.8596fa2a486f0dbb357ca0170b72793a.jpg,valid,IMG20240228142340,roboflow,ts_compact,20240228,142340
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240228142427_jpg.rf.dace53abc0b5a7ba0e3d7676a2acd676.jpg,valid,IMG20240228142427,roboflow,ts_compact,20240228,142427
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240303110013_jpg.rf.c72939f6bcf674012d01700951ada1ba.jpg,valid,IMG20240303110013,roboflow,ts_compact,20240303,110013
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240303110112_jpg.rf.d08b91e3008d0007952284d05427613d.jpg,valid,IMG20240303110112,roboflow,ts_compact,20240303,110112
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240303110140_jpg.rf.46135e3da7e6e8824a1c42419aab5f0d.jpg,valid,IMG20240303110140,roboflow,ts_compact,20240303,110140
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240303110322_jpg.rf.2796db6a839fa262fae65c8b34d514f0.jpg,valid,IMG20240303110322,roboflow,ts_compact,20240303,110322
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240303110505_jpg.rf.df00bbe2e4b8e7d2df4447623d3ead59.jpg,valid,IMG20240303110505,roboflow,ts_compact,20240303,110505
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240303110510_jpg.rf.27e6c6b3e4570fd98f13db4e17793288.jpg,valid,IMG20240303110510,roboflow,ts_compact,20240303,110510
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240303110616_jpg.rf.e5c30f984589960122fe2cbee5e7f952.jpg,valid,IMG20240303110616,roboflow,ts_compact,20240303,110616
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240303111013_jpg.rf.465db22ac5cb4079ef0c43ebc99587ec.jpg,valid,IMG20240303111013,roboflow,ts_compact,20240303,111013
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240303111020_jpg.rf.912ff9207a0635509e20e5ae9dc42562.jpg,valid,IMG20240303111020,roboflow,ts_compact,20240303,111020
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240303111050_jpg.rf.25258311865bb8e102ad3818fc3a949d.jpg,valid,IMG20240303111050,roboflow,ts_compact,20240303,111050
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240303111129_jpg.rf.b7dbdcad7806760161ef9c70e174139d.jpg,valid,IMG20240303111129,roboflow,ts_compact,20240303,111129
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240303111610_jpg.rf.1445894e236a61df19511e0b37e473f6.jpg,valid,IMG20240303111610,roboflow,ts_compact,20240303,111610
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240303111619_jpg.rf.bb4520c68d8827462704ce010e45fa3d.jpg,valid,IMG20240303111619,roboflow,ts_compact,20240303,111619
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240303111639_jpg.rf.1541d24949a115bd9e4486de70ae7bb3.jpg,valid,IMG20240303111639,roboflow,ts_compact,20240303,111639
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240303111914_jpg.rf.19864fa679bc4ca3cadf745577aec97d.jpg,valid,IMG20240303111914,roboflow,ts_compact,20240303,111914
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240303111923_jpg.rf.bd8fc6819ad7467e6bd993f38911eaca.jpg,valid,IMG20240303111923,roboflow,ts_compact,20240303,111923
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240306115402_jpg.rf.613556a5fc244118fc2a0f9fd3c8c55a.jpg,valid,IMG20240306115402,roboflow,ts_compact,20240306,115402
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240306115907_jpg.rf.76288d85d4165e8c25cf63f11472a8b2.jpg,valid,IMG20240306115907,roboflow,ts_compact,20240306,115907
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240306115945_jpg.rf.3014e6d36f53410e46d2e765496d9369.jpg,valid,IMG20240306115945,roboflow,ts_compact,20240306,115945
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240306115954_jpg.rf.67f1444674801300c269f5cc7b884e80.jpg,valid,IMG20240306115954,roboflow,ts_compact,20240306,115954
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240306120023_jpg.rf.1305271071abae4a444f29fe94eaa57b.jpg,valid,IMG20240306120023,roboflow,ts_compact,20240306,120023
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240306120725_jpg.rf.1e3eb817b41eeeb7efa6d99b47bf06c1.jpg,valid,IMG20240306120725,roboflow,ts_compact,20240306,120725
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240306120752_jpg.rf.6d1d5c3c632d3fa26a2e7b989add6f1f.jpg,valid,IMG20240306120752,roboflow,ts_compact,20240306,120752
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240306120859_jpg.rf.289e1af166734fb9672009fda6570927.jpg,valid,IMG20240306120859,roboflow,ts_compact,20240306,120859
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240306120910_jpg.rf.ee99a0de9299581ef2cb5b1bc28f669d.jpg,valid,IMG20240306120910,roboflow,ts_compact,20240306,120910
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240306121005_jpg.rf.7f5f58a731600aaeeb59dc76416f9a82.jpg,valid,IMG20240306121005,roboflow,ts_compact,20240306,121005
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240306121022_jpg.rf.bc67ef1bcb2728d9d0744d26952567f8.jpg,valid,IMG20240306121022,roboflow,ts_compact,20240306,121022
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240306143404_jpg.rf.738c2401807c6df2578dba32352c273d.jpg,valid,IMG20240306143404,roboflow,ts_compact,20240306,143404
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240306143749_jpg.rf.fb95801185cacbd75554a19f30ebd596.jpg,valid,IMG20240306143749,roboflow,ts_compact,20240306,143749
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240306143804_jpg.rf.6e87c6ea413f9c12abbe80646760754c.jpg,valid,IMG20240306143804,roboflow,ts_compact,20240306,143804
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240306143809_jpg.rf.500fa7ddbc494fd3cca75bef1c0e602b.jpg,valid,IMG20240306143809,roboflow,ts_compact,20240306,143809
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240306143817_jpg.rf.7bb08cf185ee4589701fe1b619e8cfe6.jpg,valid,IMG20240306143817,roboflow,ts_compact,20240306,143817
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240306143838_jpg.rf.2346cc814dd63dad12a58834e40b5993.jpg,valid,IMG20240306143838,roboflow,ts_compact,20240306,143838
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240306143957_jpg.rf.e82508cb2a5e59f227c367c912fb3a7f.jpg,valid,IMG20240306143957,roboflow,ts_compact,20240306,143957
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240306144021_jpg.rf.1491c8ab572482ed1d93544b2d1fdf36.jpg,valid,IMG20240306144021,roboflow,ts_compact,20240306,144021
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240306144101_jpg.rf.11b59a1e075ff1d2f5c4dab0b137c9f7.jpg,valid,IMG20240306144101,roboflow,ts_compact,20240306,144101
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240306144306_jpg.rf.6aa61f0d69aa5642618f9d191f8f6f72.jpg,valid,IMG20240306144306,roboflow,ts_compact,20240306,144306
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240306144352_jpg.rf.50ff38a5bd1c91494aa287407de07bde.jpg,valid,IMG20240306144352,roboflow,ts_compact,20240306,144352
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240309112455_jpg.rf.e30d06115b5e5491d11e37bb81f038dc.jpg,valid,IMG20240309112455,roboflow,ts_compact,20240309,112455
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240309112510_jpg.rf.5be36fea61d8c890f70c6013e410ff78.jpg,valid,IMG20240309112510,roboflow,ts_compact,20240309,112510
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240309112652_jpg.rf.cea261032c887104967a8f87b280b035.jpg,valid,IMG20240309112652,roboflow,ts_compact,20240309,112652
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240309112834_jpg.rf.f3ba3cf6becb2625326d1f93b9e648c7.jpg,valid,IMG20240309112834,roboflow,ts_compact,20240309,112834
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240309112839_jpg.rf.ece069a9506db4dfab08e265b2b82799.jpg,valid,IMG20240309112839,roboflow,ts_compact,20240309,112839
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240309113205_jpg.rf.2ed2a58f14a3ecbbf4e10ab97ea13e33.jpg,valid,IMG20240309113205,roboflow,ts_compact,20240309,113205
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240309113221_jpg.rf.3305c82ece06856331a13d0e09d02f51.jpg,valid,IMG20240309113221,roboflow,ts_compact,20240309,113221
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240309113333_jpg.rf.49b1bf111fc8e0912f6fcc86fc135c4e.jpg,valid,IMG20240309113333,roboflow,ts_compact,20240309,113333
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240309113432_jpg.rf.decfc86c9828ffcb97e695dd81255b11.jpg,valid,IMG20240309113432,roboflow,ts_compact,20240309,113432
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240309113458_jpg.rf.dca473598c97cdb61bae442d8202c3f5.jpg,valid,IMG20240309113458,roboflow,ts_compact,20240309,113458
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240309113515_jpg.rf.ac51c5661c4205fe9d2993d19fb87c5e.jpg,valid,IMG20240309113515,roboflow,ts_compact,20240309,113515
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240309113635_jpg.rf.ed58c3f2b26872957a13ccf3edeb4130.jpg,valid,IMG20240309113635,roboflow,ts_compact,20240309,113635
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240309113703_jpg.rf.e5b63e67e24bef26615d41b516424350.jpg,valid,IMG20240309113703,roboflow,ts_compact,20240309,113703
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240309113808_jpg.rf.4ae70d04e05d21c1b93fac11f428506d.jpg,valid,IMG20240309113808,roboflow,ts_compact,20240309,113808
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240309113823_jpg.rf.300efbfd9892b04a4ced5b10854a9d23.jpg,valid,IMG20240309113823,roboflow,ts_compact,20240309,113823
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240309113827_jpg.rf.f1d26901395ce2e94b149925826a5be9.jpg,valid,IMG20240309113827,roboflow,ts_compact,20240309,113827
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240309114535_jpg.rf.4fae856fd773ce4be311871c58d5b351.jpg,valid,IMG20240309114535,roboflow,ts_compact,20240309,114535
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240309114642_jpg.rf.cba5a19c301a1661e2bf00fe8770799f.jpg,valid,IMG20240309114642,roboflow,ts_compact,20240309,114642
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240309115446_jpg.rf.b869a43fa497c41593a9925e4bd0e95c.jpg,valid,IMG20240309115446,roboflow,ts_compact,20240309,115446
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240309115506_jpg.rf.e140f990d0594af7fd3de8079baa502a.jpg,valid,IMG20240309115506,roboflow,ts_compact,20240309,115506
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240309115812_jpg.rf.60aefe8c82ea71415e7b254f0f0589bf.jpg,valid,IMG20240309115812,roboflow,ts_compact,20240309,115812
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240309115949_jpg.rf.8feea9a932721b69efee1363bc4b65db.jpg,valid,IMG20240309115949,roboflow,ts_compact,20240309,115949
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240309120426_jpg.rf.66c8f41ac654e8354611055adbd35a8d.jpg,valid,IMG20240309120426,roboflow,ts_compact,20240309,120426
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240309120449_jpg.rf.9fc408f800a317090d5a56c937b6c6f1.jpg,valid,IMG20240309120449,roboflow,ts_compact,20240309,120449
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240309120539_jpg.rf.3276429b0b5f7312e654c801327572c7.jpg,valid,IMG20240309120539,roboflow,ts_compact,20240309,120539
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240309120618_jpg.rf.158816e94f9aa20db9c422b6acdb7cc4.jpg,valid,IMG20240309120618,roboflow,ts_compact,20240309,120618
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240417115339_jpg.rf.04e89f9cfc01a109d44ab08e3e650fb5.jpg,valid,IMG20240417115339,roboflow,ts_compact,20240417,115339
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240417115406_jpg.rf.b20043366c934df1b3e28803c603c667.jpg,valid,IMG20240417115406,roboflow,ts_compact,20240417,115406
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240417120340_jpg.rf.26426dd5c15c0d74e8453b3fcb8ff962.jpg,valid,IMG20240417120340,roboflow,ts_compact,20240417,120340
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG20240417120425_jpg.rf.d31ffaf95cd9a43492a9e6bd49b04e1d.jpg,valid,IMG20240417120425,roboflow,ts_compact,20240417,120425
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240219_113819_jpg.rf.daeac477fa54aad07199023de87b198a.jpg,valid,IMG_20240219_113819,roboflow,ts_underscore,20240219,113819
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240219_113931_jpg.rf.29fdf0ab710d64098076be73bccbe0f8.jpg,valid,IMG_20240219_113931,roboflow,ts_underscore,20240219,113931
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240219_113936_jpg.rf.d4e5b60c2371d16b68ee93f325eed4b2.jpg,valid,IMG_20240219_113936,roboflow,ts_underscore,20240219,113936
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240219_114133_jpg.rf.96daf76ddd52ca03bb62d14e47ff92db.jpg,valid,IMG_20240219_114133,roboflow,ts_underscore,20240219,114133
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240219_114741_jpg.rf.7cd1e6257324764bf5e26899806a3a66.jpg,valid,IMG_20240219_114741,roboflow,ts_underscore,20240219,114741
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240219_114814_jpg.rf.daedbe56820e81ba4c789d62f9d117bf.jpg,valid,IMG_20240219_114814,roboflow,ts_underscore,20240219,114814
